ID,DATE,TIME,VMAX,PER
AL122000,921,12,45,20
AL122000,921,18,60,25
AL122000,922,0,60,15
AL122000,922,6,50,-10
AL122000,922,12,35,-25
AL122000,922,18,25,0
AL122000,923,0,25,0
AL122000,923,6,25,0
AL122000,923,12,25,0
AL122000,923,18,35,0
AL122000,924,0,40,0
AL122000,924,6,45,0
AL122000,924,12,45,5
AL122000,924,18,45,0
AL122000,925,0,55,10
AL122000,925,6,60,15
AL122000,925,12,55,0
AL122000,925,18,45,-15
AL132000,921,12,30,0
AL132000,921,18,30,0
AL132000,922,0,35,5
AL132000,922,6,40,10
AL132000,922,12,45,10
AL132000,922,18,45,5
AL132000,923,0,50,5
AL132000,923,6,55,10
AL132000,923,12,70,20
AL132000,923,18,85,30
AL132000,924,0,105,35
AL132000,924,6,100,15
AL132000,924,12,100,-5
AL132000,924,18,100,0
AL132000,925,0,95,-5
AL132000,925,6,95,-5
AL132000,925,12,90,-5
AL132000,925,18,90,-5
AL132000,926,0,90,0
AL132000,926,6,85,-5
AL132000,926,12,75,-15
AL132000,926,18,75,-10
AL132000,927,0,80,5
AL132000,927,6,85,10
AL132000,927,12,90,10
AL132000,927,18,95,10
AL132000,928,0,100,10
AL132000,928,6,105,10
AL132000,928,12,110,10
AL132000,928,18,120,15
AL132000,929,0,115,5
AL132000,929,6,110,-10
AL132000,929,12,105,-10
AL132000,929,18,90,-20
AL132000,930,0,85,-20
AL132000,930,6,80,-10
AL132000,930,12,75,-10
AL132000,930,18,70,-10
AL132000,1001,0,65,-10
AL132000,1001,6,60,-10
AL132000,1001,12,55,-10
AL142000,925,12,25,0
AL142000,925,18,30,0
AL142000,926,0,35,10
AL142000,926,6,35,5
AL142000,926,12,35,0
AL142000,926,18,40,5
AL142000,927,0,50,15
AL142000,927,6,55,15
AL142000,927,12,65,15
AL142000,927,18,70,15
AL142000,928,0,75,10
AL142000,928,6,80,10
AL142000,928,12,80,5
AL142000,928,18,75,-5
AL142000,929,0,75,-5
AL142000,929,6,70,-5
AL142000,929,12,65,-10
AL142000,929,18,60,-10
AL142000,930,0,55,-10
AL142000,930,6,50,-10
AL142000,930,12,45,-10
AL142000,930,18,40,-10
AL142000,1001,0,40,-5
AL142000,1001,6,35,-5
AL142000,1001,12,35,-5
AL142000,1001,18,30,-5
AL142000,1002,0,30,-5
AL142000,1002,6,25,-5
AL152000,928,18,25,0
AL152000,929,0,25,0
AL152000,929,6,30,5
AL152000,929,12,30,5
AL152000,929,18,40,10
AL152000,930,0,45,15
AL152000,930,6,55,15
AL152000,930,12,65,20
AL152000,930,18,75,20
AL152000,1001,0,100,35
AL152000,1001,6,120,45
AL152000,1001,12,115,15
AL152000,1001,18,110,-10
AL152000,1002,0,100,-15
AL152000,1002,6,80,-30
AL152000,1002,12,70,-30
AL152000,1002,18,65,-15
AL152000,1003,0,60,-10
AL152000,1003,6,45,-20
AL152000,1003,12,30,0
AL152000,1003,18,30,0
AL152000,1004,0,25,0
AL152000,1004,6,30,0
AL152000,1004,12,35,0
AL152000,1004,18,40,10
AL152000,1005,0,60,25
AL152000,1005,6,65,25
AL152000,1005,12,75,15
AL152000,1005,18,80,15
AL152000,1006,0,45,0
AL152000,1006,6,30,0
AL152000,1006,12,20,0
AL162000,1004,12,30,0
AL162000,1004,18,30,0
AL162000,1005,0,30,0
AL162000,1005,6,30,0
AL162000,1005,12,35,5
AL162000,1005,18,35,5
AL162000,1006,0,35,0
AL162000,1006,6,40,5
AL162000,1006,12,40,5
AL162000,1006,18,40,0
AL162000,1007,0,40,0
AL162000,1007,6,40,0
AL162000,1007,12,40,0
AL172000,1015,12,30,0
AL172000,1015,18,30,0
AL172000,1016,0,35,5
AL172000,1016,6,35,5
AL172000,1016,12,35,0
AL172000,1016,18,35,0
AL172000,1017,0,35,0
AL172000,1017,6,45,10
AL172000,1017,12,55,20
AL172000,1017,18,65,20
AL172000,1018,0,65,10
AL172000,1018,6,65,0
AL172000,1018,12,65,0
AL172000,1018,18,70,5
AL172000,1019,0,75,10
AL172000,1019,6,65,-5
AL172000,1019,12,75,0
AL172000,1019,18,85,20
AL182000,1019,12,25,0
AL182000,1019,18,30,0
AL182000,1020,0,30,5
AL182000,1020,6,30,0
AL182000,1020,12,35,5
AL182000,1020,18,40,10
AL182000,1021,0,50,15
AL182000,1021,6,50,10
AL182000,1021,12,50,0
AL182000,1021,18,45,-5
AL192000,1025,18,35,0
AL192000,1026,0,35,0
AL192000,1026,6,35,0
AL192000,1026,12,40,5
AL192000,1026,18,45,10
AL192000,1027,0,50,10
AL192000,1027,6,50,5
AL192000,1027,12,50,0
AL192000,1027,18,50,0
AL192000,1028,0,50,0
AL192000,1028,6,50,0
AL192000,1028,12,50,0
AL192000,1028,18,55,5
AL192000,1029,0,55,5
AL012000,607,18,25,0
AL012000,608,0,25,0
AL012000,608,6,25,0
AL012000,608,12,25,0
AL022000,623,0,25,0
AL022000,623,6,30,0
AL022000,623,12,30,5
AL022000,623,18,30,0
AL022000,624,0,30,0
AL022000,624,6,30,0
AL022000,624,12,30,0
AL022000,624,18,30,0
AL022000,625,0,30,0
AL022000,625,6,30,0
AL022000,625,12,30,0
AL022000,625,18,25,-5
AL042000,808,12,30,0
AL042000,808,18,30,0
AL042000,809,0,30,0
AL042000,809,6,30,0
AL042000,809,12,30,0
AL042000,809,18,30,0
AL042000,810,0,30,0
AL042000,810,6,30,0
AL042000,810,12,30,0
AL042000,810,18,25,-5
AL042000,811,0,25,-5
AL042000,811,6,25,0
AL042000,811,12,25,0
AL092000,908,18,25,0
AL092000,909,0,30,0
AL092000,909,6,25,0
AL092000,909,12,25,-5
AL012001,10605,12,40,0
AL012001,10605,18,50,0
AL012001,10606,0,45,5
AL012001,10606,6,30,0
AL012001,10606,12,20,0
AL012001,10606,18,20,0
AL012001,10607,0,20,0
AL012001,10607,6,20,0
AL012001,10607,12,20,0
AL012001,10607,18,15,0
AL012001,10608,0,15,0
AL012001,10608,6,20,0
AL012001,10608,12,20,0
AL012001,10608,18,20,0
AL012001,10609,0,20,0
AL012001,10609,6,20,0
AL012001,10609,12,20,0
AL012001,10609,18,20,0
AL012001,10610,0,20,0
AL012001,10610,6,25,5
AL012001,10610,12,25,5
AL012001,10610,18,30,5
AL012001,10611,0,30,5
AL012001,10611,6,35,0
AL012001,10611,12,40,0
AL012001,10611,18,35,0
AL012001,10612,0,25,0
AL012001,10612,6,20,0
AL012001,10612,12,20,0
AL012001,10612,18,20,0
AL012001,10613,0,20,0
AL012001,10613,6,25,0
AL012001,10613,12,25,0
AL012001,10613,18,25,0
AL012001,10614,0,25,0
AL012001,10614,6,25,0
AL012001,10614,12,25,0
AL012001,10614,18,25,0
AL012001,10615,0,25,0
AL012001,10615,6,25,0
AL012001,10615,12,25,0
AL012001,10615,18,25,0
AL012001,10616,0,25,0
AL012001,10616,6,25,0
AL012001,10616,12,25,0
AL012001,10616,18,25,0
AL012001,10617,0,25,0
AL012001,10617,6,30,5
AL012001,10617,12,40,15
AL012001,10617,18,35,5
AL032001,10802,12,30,0
AL032001,10802,18,45,0
AL032001,10803,0,40,10
AL032001,10803,6,35,-10
AL032001,10803,12,35,-5
AL032001,10803,18,35,0
AL032001,10804,0,30,-5
AL032001,10804,6,30,-5
AL032001,10804,12,30,0
AL032001,10804,18,35,5
AL032001,10805,0,35,5
AL032001,10805,6,40,5
AL032001,10805,12,50,15
AL032001,10805,18,60,20
AL032001,10806,0,60,10
AL032001,10806,6,60,0
AL032001,10806,12,25,0
AL032001,10806,18,20,0
AL032001,10807,0,15,0
AL042001,10814,18,25,0
AL042001,10815,0,25,0
AL042001,10815,6,25,0
AL042001,10815,12,30,5
AL042001,10815,18,30,5
AL042001,10816,0,30,0
AL042001,10816,6,30,0
AL042001,10817,12,35,0
AL042001,10817,18,35,0
AL042001,10818,0,45,10
AL042001,10818,6,55,20
AL042001,10818,12,50,5
AL042001,10818,18,50,-5
AL042001,10819,0,55,5
AL042001,10819,6,60,10
AL042001,10819,12,60,5
AL042001,10819,18,55,-5
AL042001,10820,0,50,-10
AL042001,10820,6,50,-5
AL042001,10820,12,50,0
AL042001,10820,18,55,5
AL042001,10821,0,60,10
AL042001,10821,6,55,0
AL042001,10821,12,45,0
AL042001,10821,18,35,0
AL042001,10822,0,25,0
AL042001,10822,6,25,0
AL042001,10822,12,25,0
AL052001,10822,12,45,0
AL052001,10822,18,50,0
AL052001,10823,0,50,5
AL052001,10823,6,50,0
AL052001,10823,12,30,-20
AL052001,10826,18,30,0
AL052001,10827,0,40,0
AL052001,10827,6,50,20
AL052001,10827,12,55,15
AL052001,10827,18,60,10
AL052001,10828,0,60,5
AL052001,10828,6,55,-5
AL052001,10828,12,50,-10
AL062001,10901,18,30,0
AL062001,10902,0,30,0
AL062001,10902,6,40,10
AL062001,10902,12,45,15
AL062001,10902,18,45,5
AL062001,10903,0,45,0
AL062001,10903,6,50,5
AL062001,10903,12,50,5
AL062001,10903,18,40,-10
AL062001,10904,0,40,-10
AL062001,10904,6,45,5
AL062001,10904,12,45,5
AL062001,10904,18,45,0
AL062001,10905,0,45,0
AL062001,10905,6,45,0
AL062001,10905,12,35,-10
AL062001,10906,18,25,0
AL062001,10907,0,25,0
AL062001,10907,6,30,5
AL062001,10907,12,30,5
AL062001,10907,18,35,5
AL062001,10908,0,35,5
AL062001,10908,6,40,5
AL062001,10908,12,45,10
AL062001,10908,18,60,20
AL062001,10909,0,75,30
AL062001,10909,6,90,30
AL062001,10909,12,95,20
AL062001,10909,18,105,15
AL062001,10910,0,105,10
AL062001,10910,6,105,0
AL062001,10910,12,100,-5
AL062001,10910,18,90,-15
AL062001,10911,0,80,-20
AL062001,10911,6,80,-10
AL062001,10911,12,80,0
AL062001,10911,18,80,0
AL062001,10912,0,80,0
AL062001,10912,6,75,-5
AL062001,10912,12,75,-5
AL062001,10912,18,75,0
AL062001,10913,0,75,0
AL062001,10913,6,70,-5
AL062001,10913,12,70,-5
AL062001,10913,18,70,0
AL062001,10914,0,70,0
AL062001,10914,6,65,-5
AL062001,10914,12,65,-5
AL062001,10914,18,65,0
AL062001,10915,0,60,-5
AL072001,10907,18,30,0
AL072001,10908,0,30,0
AL072001,10908,6,30,0
AL072001,10908,12,30,0
AL072001,10910,6,30,0
AL072001,10910,12,30,0
AL072001,10910,18,30,0
AL072001,10911,0,30,0
AL072001,10911,6,30,0
AL072001,10911,12,35,5
AL072001,10911,18,35,5
AL072001,10912,0,40,5
AL072001,10912,6,45,10
AL072001,10912,12,55,15
AL072001,10912,18,60,15
AL072001,10913,0,65,10
AL072001,10913,6,75,15
AL072001,10913,12,85,20
AL072001,10913,18,95,20
AL072001,10914,0,100,15
AL072001,10914,6,100,5
AL072001,10914,12,95,-5
AL072001,10914,18,90,-10
AL072001,10915,0,90,-5
AL072001,10915,6,90,0
AL072001,10915,12,90,0
AL072001,10915,18,85,-5
AL072001,10916,0,85,-5
AL072001,10916,6,80,-5
AL072001,10916,12,75,-10
AL072001,10916,18,70,-10
AL072001,10917,0,70,-5
AL072001,10917,6,65,-5
AL072001,10917,12,60,-10
AL072001,10917,18,55,-10
AL072001,10918,0,45,-15
AL072001,10918,6,40,-15
AL072001,10918,12,35,-10
AL072001,10918,18,30,-10
AL072001,10919,0,25,-10
AL082001,10911,18,25,0
AL082001,10912,0,25,0
AL082001,10912,6,25,0
AL082001,10912,12,25,0
AL082001,10912,18,30,5
AL082001,10913,0,30,5
AL082001,10913,6,30,0
AL082001,10913,12,35,5
AL082001,10913,18,40,10
AL082001,10914,0,45,10
AL082001,10914,6,50,10
AL082001,10914,12,60,15
AL082001,10914,18,45,0
AL082001,10915,0,40,0
AL082001,10915,6,40,0
AL082001,10915,12,40,0
AL082001,10915,18,45,5
AL082001,10916,0,50,10
AL082001,10916,6,50,5
AL082001,10916,12,55,5
AL082001,10916,18,55,5
AL082001,10917,0,65,10
AL082001,10917,6,65,10
AL082001,10917,12,70,5
AL082001,10917,18,70,5
AL082001,10918,0,60,-10
AL082001,10918,6,55,-15
AL082001,10918,12,55,-5
AL082001,10918,18,60,5
AL082001,10919,0,60,5
AL102001,10921,12,25,0
AL102001,10921,18,25,0
AL102001,10922,0,25,0
AL102001,10922,6,30,5
AL102001,10922,12,40,15
AL102001,10922,18,50,20
AL102001,10923,0,55,15
AL102001,10923,6,55,5
AL102001,10923,12,65,10
AL102001,10923,18,80,25
AL102001,10924,0,85,20
AL102001,10924,6,75,-5
AL102001,10924,12,70,-15
AL102001,10924,18,70,-5
AL102001,10925,0,65,-5
AL102001,10925,6,65,-5
AL102001,10925,12,65,0
AL102001,10925,18,65,0
AL102001,10926,0,65,0
AL102001,10926,6,75,10
AL102001,10926,12,90,25
AL102001,10926,18,80,5
AL102001,10927,0,70,-20
AL102001,10927,6,65,-15
AL102001,10927,12,60,-10
AL102001,10927,18,45,-20
AL112001,11004,12,25,0
AL112001,11004,18,30,0
AL112001,11005,0,30,5
AL112001,11005,6,30,0
AL112001,11005,12,35,5
AL112001,11005,18,45,15
AL112001,11006,0,50,15
AL112001,11006,6,55,10
AL112001,11006,12,55,5
AL112001,11006,18,65,10
AL112001,11007,0,75,20
AL112001,11007,6,75,10
AL112001,11007,12,75,0
AL112001,11007,18,75,0
AL112001,11008,0,80,5
AL112001,11008,6,90,15
AL112001,11008,12,120,40
AL112001,11008,18,115,25
AL112001,11009,0,125,5
AL112001,11009,6,60,0
AL112001,11009,12,30,0
AL122001,11006,12,25,0
AL122001,11006,18,30,0
AL122001,11007,0,35,10
AL122001,11007,6,40,10
AL122001,11007,12,45,10
AL122001,11007,18,45,5
AL122001,11008,0,45,0
AL122001,11008,6,45,0
AL122001,11008,12,35,-10
AL122001,11008,18,25,-20
AL132001,11012,0,60,0
AL132001,11012,6,60,0
AL132001,11012,12,60,0
AL132001,11012,18,60,0
AL132001,11013,0,60,0
AL132001,11013,6,60,0
AL132001,11013,12,60,0
AL132001,11013,18,65,5
AL132001,11014,0,65,5
AL132001,11014,6,70,5
AL132001,11014,12,60,-5
AL132001,11014,18,55,-15
AL132001,11015,0,50,-10
AL132001,11015,6,45,-10
AL132001,11015,12,40,-10
AL142001,11027,12,30,0
AL142001,11027,18,30,0
AL142001,11028,0,30,0
AL142001,11028,6,30,0
AL142001,11028,12,30,0
AL142001,11028,18,30,0
AL142001,11029,0,30,0
AL142001,11029,6,30,0
AL142001,11029,12,30,0
AL142001,11029,18,30,0
AL142001,11030,0,35,5
AL142001,11030,6,35,5
AL142001,11030,12,35,0
AL142001,11030,18,35,0
AL142001,11031,0,35,0
AL142001,11031,6,35,0
AL152001,11029,18,30,0
AL152001,11030,0,30,0
AL152001,11030,6,30,0
AL152001,11030,12,30,0
AL152001,11030,18,30,0
AL152001,11031,0,30,0
AL152001,11031,6,30,0
AL152001,11031,12,30,0
AL152001,11031,18,30,0
AL152001,11101,0,35,5
AL152001,11101,6,45,15
AL152001,11101,12,50,15
AL152001,11101,18,50,5
AL152001,11102,0,55,5
AL152001,11102,6,60,10
AL152001,11102,12,70,15
AL152001,11102,18,80,20
AL152001,11103,0,90,20
AL152001,11103,6,105,25
AL152001,11103,12,115,25
AL152001,11103,18,110,5
AL152001,11104,0,115,0
AL152001,11104,6,120,10
AL152001,11104,12,120,5
AL152001,11104,18,120,0
AL152001,11105,0,105,0
AL152001,11105,6,80,0
AL152001,11105,12,80,0
AL152001,11105,18,75,-5
AL162001,11104,0,45,0
AL162001,11104,6,45,0
AL162001,11104,12,45,0
AL162001,11104,18,50,5
AL162001,11105,0,55,10
AL162001,11105,6,60,10
AL162001,11105,12,65,10
AL162001,11105,18,65,5
AL162001,11106,0,60,-5
AL162001,11106,6,55,-10
AL172001,11124,0,50,0
AL172001,11124,6,50,0
AL172001,11124,12,50,0
AL172001,11124,18,50,0
AL172001,11125,0,50,0
AL172001,11125,6,50,0
AL172001,11125,12,55,5
AL172001,11125,18,60,10
AL172001,11126,0,60,5
AL172001,11126,6,60,0
AL172001,11126,12,65,5
AL172001,11126,18,65,5
AL172001,11127,0,75,10
AL172001,11127,6,80,15
AL172001,11127,12,80,5
AL172001,11127,18,75,-5
AL172001,11128,0,75,-5
AL172001,11128,6,75,0
AL172001,11128,12,75,0
AL172001,11128,18,70,-5
AL172001,11129,0,65,-10
AL172001,11129,6,60,-10
AL172001,11129,12,60,-5
AL172001,11129,18,55,-5
AL172001,11130,0,45,-15
AL172001,11130,6,35,-20
AL172001,11130,12,30,-15
AL172001,11130,18,30,-5
AL172001,11201,0,30,0
AL172001,11201,6,30,0
AL172001,11201,12,30,0
AL172001,11201,18,30,0
AL172001,11202,0,35,5
AL172001,11202,6,35,5
AL172001,11202,12,40,5
AL172001,11202,18,40,5
AL172001,11203,0,35,-5
AL172001,11203,6,35,-5
AL172001,11203,12,35,0
AL172001,11203,18,35,0
AL172001,11204,0,30,-5
AL172001,11204,6,30,-5
AL172001,11204,12,30,0
AL172001,11204,18,30,0
AL022001,10711,18,25,0
AL022001,10712,0,25,0
AL022001,10712,6,25,0
AL022001,10712,12,25,0
AL022001,10712,18,25,0
AL092001,10919,18,30,0
AL092001,10920,0,30,0
AL092001,10920,6,25,0
AL012002,20714,18,30,0
AL012002,20715,0,30,0
AL012002,20715,6,35,5
AL012002,20715,12,45,15
AL012002,20715,18,45,10
AL012002,20716,0,50,5
AL012002,20716,6,50,5
AL012002,20716,12,50,0
AL012002,20716,18,50,0
AL022002,20804,18,25,0
AL022002,20805,0,35,0
AL022002,20805,6,35,10
AL022002,20805,12,25,-10
AL022002,20805,18,20,0
AL022002,20806,0,15,0
AL022002,20806,6,15,0
AL022002,20806,12,15,0
AL022002,20806,18,15,0
AL022002,20807,0,20,0
AL022002,20807,6,20,0
AL022002,20807,12,25,5
AL022002,20807,18,25,5
AL022002,20808,0,25,0
AL022002,20808,6,25,0
AL022002,20808,12,20,-5
AL022002,20808,18,20,-5
AL022002,20809,0,20,0
AL022002,20809,6,20,0
AL022002,20809,12,20,0
AL032002,20805,18,30,0
AL032002,20806,0,30,0
AL032002,20806,6,30,0
AL032002,20806,12,30,0
AL032002,20806,18,35,5
AL032002,20807,0,40,10
AL032002,20807,6,40,5
AL032002,20807,12,40,0
AL032002,20807,18,40,0
AL032002,20808,0,45,5
AL032002,20808,6,45,5
AL032002,20808,12,45,0
AL032002,20808,18,45,0
AL042002,20829,12,30,0
AL042002,20829,18,35,0
AL042002,20830,0,40,10
AL042002,20830,6,45,10
AL042002,20830,12,50,10
AL042002,20830,18,50,5
AL042002,20831,0,45,-5
AL042002,20831,6,40,-10
AL042002,20831,12,35,-10
AL042002,20831,18,35,-5
AL042002,20901,0,35,0
AL042002,20901,6,35,0
AL042002,20901,12,35,0
AL042002,20901,18,40,5
AL042002,20902,0,40,5
AL042002,20902,6,40,0
AL042002,20902,12,45,5
AL042002,20902,18,45,5
AL042002,20903,0,40,-5
AL042002,20903,6,45,0
AL042002,20903,12,45,5
AL042002,20903,18,45,0
AL042002,20904,0,45,0
AL042002,20904,6,35,-10
AL042002,20904,12,25,-20
AL052002,20901,18,30,0
AL052002,20902,0,30,0
AL052002,20902,6,35,5
AL052002,20902,12,35,5
AL052002,20902,18,35,0
AL052002,20903,0,35,0
AL052002,20903,6,35,0
AL052002,20903,12,55,20
AL052002,20903,18,45,10
AL052002,20904,0,40,-15
AL052002,20904,6,35,-10
AL052002,20904,12,35,-5
AL052002,20904,18,35,0
AL052002,20905,0,35,0
AL052002,20905,6,25,0
AL052002,20905,12,20,0
AL052002,20905,18,20,0
AL052002,20906,0,20,0
AL052002,20906,6,20,0
AL052002,20906,12,20,0
AL062002,20905,18,30,0
AL062002,20906,0,35,0
AL062002,20906,6,45,15
AL062002,20906,12,50,15
AL062002,20906,18,50,5
AL062002,20907,0,50,0
AL062002,20907,6,50,0
AL062002,20907,12,30,0
AL062002,20907,18,25,0
AL062002,20908,0,20,0
AL082002,20908,12,30,0
AL082002,20908,18,35,0
AL082002,20909,0,40,10
AL082002,20909,6,40,5
AL082002,20909,12,40,0
AL082002,20909,18,40,0
AL082002,20910,0,45,5
AL082002,20910,6,50,10
AL082002,20910,12,50,5
AL082002,20910,18,55,5
AL082002,20911,0,55,5
AL082002,20911,6,60,5
AL082002,20911,12,70,15
AL082002,20911,18,85,25
AL082002,20912,0,80,10
AL082002,20912,6,75,-10
AL092002,20912,0,30,0
AL092002,20912,6,35,0
AL092002,20912,12,35,5
AL092002,20912,18,35,0
AL092002,20913,0,35,0
AL092002,20913,6,40,5
AL092002,20913,12,45,10
AL092002,20913,18,45,5
AL092002,20914,0,50,5
AL092002,20914,6,50,5
AL092002,20914,12,50,0
AL092002,20914,18,30,-20
AL092002,20915,0,20,0
AL092002,20915,6,20,0
AL092002,20915,12,20,0
AL102002,20914,18,25,0
AL102002,20915,0,25,0
AL102002,20915,6,25,0
AL102002,20915,12,25,0
AL102002,20917,12,30,0
AL102002,20917,18,30,0
AL102002,20918,0,30,0
AL102002,20918,6,35,5
AL102002,20918,12,40,10
AL102002,20918,18,45,10
AL102002,20919,0,50,10
AL102002,20919,6,50,5
AL102002,20919,12,60,10
AL102002,20919,18,65,15
AL102002,20920,0,75,15
AL102002,20920,6,90,25
AL102002,20920,12,85,10
AL102002,20920,18,75,-15
AL102002,20921,0,75,-10
AL102002,20921,6,85,10
AL102002,20921,12,100,25
AL102002,20921,18,110,25
AL102002,20922,0,110,10
AL102002,20922,6,110,0
AL102002,20922,12,110,0
AL102002,20922,18,110,0
AL102002,20923,0,100,-10
AL102002,20923,6,70,0
AL102002,20923,12,60,0
AL102002,20923,18,50,0
AL102002,20924,0,35,0
AL102002,20924,6,45,0
AL102002,20924,12,50,0
AL102002,20924,18,50,5
AL102002,20925,0,50,0
AL102002,20925,6,50,0
AL102002,20925,12,50,0
AL102002,20925,18,55,5
AL102002,20926,0,55,5
AL102002,20926,6,55,0
AL102002,20926,12,55,0
AL102002,20926,18,40,0
AL102002,20927,0,20,0
AL102002,20927,6,20,0
AL102002,20927,12,20,0
AL112002,20917,12,30,0
AL112002,20917,18,30,0
AL112002,20918,0,30,0
AL112002,20918,6,35,5
AL112002,20918,12,35,5
AL112002,20918,18,35,0
AL112002,20919,0,35,0
AL112002,20919,6,35,0
AL122002,20920,18,25,0
AL122002,20921,0,30,0
AL122002,20921,6,35,10
AL122002,20921,12,35,5
AL122002,20921,18,40,5
AL122002,20922,0,45,10
AL122002,20922,6,40,0
AL122002,20922,12,40,-5
AL122002,20922,18,40,0
AL122002,20923,0,35,-5
AL122002,20923,6,35,-5
AL122002,20923,12,35,0
AL122002,20923,18,40,5
AL122002,20924,0,40,5
AL122002,20924,6,45,5
AL122002,20924,12,50,10
AL122002,20924,18,55,10
AL122002,20925,0,55,5
AL122002,20925,6,55,0
AL122002,20925,12,60,5
AL122002,20925,18,65,10
AL122002,20926,0,65,5
AL122002,20926,6,70,5
AL122002,20926,12,75,10
AL122002,20926,18,75,5
AL122002,20927,0,75,0
AL122002,20927,6,75,0
AL122002,20927,12,75,0
AL122002,20927,18,70,-5
AL122002,20928,0,70,-5
AL122002,20928,6,65,-5
AL122002,20928,12,60,-10
AL122002,20928,18,50,-15
AL122002,20929,0,45,-15
AL122002,20929,6,40,-10
AL122002,20929,12,40,-5
AL122002,20929,18,40,0
AL122002,20930,0,40,0
AL122002,20930,6,35,-5
AL122002,20930,12,35,-5
AL122002,20930,18,30,-5
AL122002,21001,0,30,-5
AL122002,21001,6,30,0
AL122002,21001,12,35,5
AL122002,21001,18,40,10
AL122002,21002,0,45,10
AL122002,21002,6,45,5
AL122002,21002,12,50,5
AL122002,21002,18,55,10
AL122002,21003,0,55,5
AL122002,21003,6,55,0
AL122002,21003,12,50,-5
AL122002,21003,18,45,-10
AL122002,21004,0,45,-5
AL122002,21004,6,35,-10
AL122002,21004,12,35,-10
AL122002,21004,18,35,0
AL122002,21005,0,35,0
AL122002,21005,6,30,-5
AL122002,21005,12,30,-5
AL122002,21005,18,30,0
AL122002,21006,0,30,0
AL122002,21006,6,30,0
AL122002,21006,12,35,5
AL122002,21006,18,35,5
AL122002,21007,0,35,0
AL122002,21007,6,35,0
AL122002,21007,12,35,0
AL122002,21007,18,35,0
AL122002,21008,0,35,0
AL122002,21008,6,35,0
AL122002,21008,12,35,0
AL122002,21008,18,30,-5
AL122002,21009,0,30,-5
AL122002,21009,6,30,0
AL122002,21009,12,30,0
AL122002,21009,18,25,-5
AL122002,21010,0,25,-5
AL122002,21010,6,25,0
AL122002,21010,12,25,0
AL122002,21010,18,30,5
AL122002,21011,0,30,5
AL122002,21011,6,35,5
AL122002,21011,12,35,5
AL122002,21011,18,35,0
AL122002,21012,0,30,-5
AL122002,21012,6,40,5
AL122002,21012,12,40,10
AL132002,20921,18,25,0
AL132002,20922,0,30,0
AL132002,20922,6,30,5
AL132002,20922,12,30,0
AL132002,20922,18,30,0
AL132002,20923,0,35,5
AL132002,20923,6,40,10
AL132002,20923,12,45,10
AL132002,20923,18,50,10
AL132002,20924,0,50,5
AL132002,20924,6,50,0
AL132002,20924,12,60,10
AL132002,20924,18,50,0
AL132002,20925,0,35,-25
AL132002,20925,6,35,-15
AL132002,20927,0,30,0
AL132002,20927,6,30,0
AL132002,20927,12,35,5
AL132002,20927,18,40,10
AL132002,20928,0,45,10
AL132002,20928,6,45,5
AL132002,20928,12,45,0
AL132002,20928,18,45,0
AL132002,20929,0,45,0
AL132002,20929,6,40,-5
AL132002,20929,12,45,0
AL132002,20929,18,50,10
AL132002,20930,0,55,10
AL132002,20930,6,60,10
AL132002,20930,12,65,10
AL132002,20930,18,65,5
AL132002,21001,0,70,5
AL132002,21001,6,75,10
AL132002,21001,12,90,20
AL132002,21001,18,90,15
AL132002,21002,0,90,0
AL132002,21002,6,100,10
AL132002,21002,12,110,20
AL132002,21002,18,120,20
AL132002,21003,0,125,15
AL132002,21003,6,105,-15
AL132002,21003,12,80,-45
AL132002,21003,18,60,0
AL132002,21004,0,40,0
AL132002,21004,6,30,0
AL132002,21004,12,25,0
AL072002,20907,12,30,0
AL072002,20907,18,30,0
AL072002,20908,0,30,0
AL072002,20908,6,25,-5
AL072002,20908,12,25,-5
AL142002,21014,12,30,0
AL142002,21014,18,30,0
AL142002,21015,0,30,0
AL142002,21015,6,30,0
AL142002,21015,12,30,0
AL142002,21015,18,30,0
AL142002,21016,0,30,0
AL142002,21016,6,30,0
AL142002,21016,12,30,0
AL142002,21016,18,25,0
AL012003,30420,6,40,0
AL012003,30420,12,45,0
